row_ID,mz_rt,mz,rt,40TT_10M2_neq_16,FreshJuice1_neq_24,FreshJuice3_neg_64,40TT_10M5_neg_40,40TT_10M4_neg_26,FreshJuice4_neg_38,FreshJuice6_neg_45,FreshJuice5_neg_73,40TT_10M6_neg_72,40TT_10M3_neg_46,FreshJuice2_neg_54,MEF_SS6_neg_75,MEF_SS4_neg_68,MEF_SS1_neg_56,MEF_SS2_neg_34,MEF_SS3_neg_52,MEF1_neg_41,MEF2_neg_60,QC11_neg_78,QC4_neg_28,QC10_neg_74,QC2_neg_13,MEF4_neg_29,MEF5_neg_50,MEF3_neg_44,QC9_neg_67,QC5_neg_35,QC6_neg_43,QC3_neq_20,QC7_neg_51,QC8_neg_59,QC12_neg_79,QC1_neg_12
1423,129.0193_0.7456,129.0192682,0.7455751,129163.88,126763.64,122946.875,116406.65,121010.875,123948.35,125018.664,127247,121205,124366.67,121253.805,75636.234,54553.887,81259.49,78024.66,76505.71,83724.16,86558.12,107853.85,105594.414,103911.875,104782.55,67217.22,68666.9,77191.695,109091.414,108750.875,108290.484,113880.43,107767.7,115875.22,108406.18,113760.27
1589,129.0193_1.0397,129.0193271,1.0396774,133759,122043,114678.96,131073.39,139307.5,122080.69,113207.12,135875.95,129611.76,135023.44,114802.28,146672.55,131843.36,129417.81,118079.125,143606.61,112046.03,150629.95,121636.484,142740.33,124252.14,139814.3,126552.84,129186.57,141875.77,127469.016,119479.09,140437.66,125248.17,124604.055,128456.56,133690.89,130001.74
1835,129.0193_1.5556,129.0193465,1.5555798,18338.773,17231.64,17485.033,18067.826,20000.197,18281.334,15804.454,17478.963,20295.652,19514.557,16969.941,16716.918,23197.127,18610.762,18182.04,19835.562,15782.029,19458.89,18125.01,18896.93,17571.514,17304.072,20522.781,16919.889,18330.092,18662.854,18116.768,20472.275,18679.832,19030.25,19464.85,18587.086,18387.865
373,129.0254_0.3095,129.0253784,0.30946434,24809.55,36411.844,27819.986,27899.07,25262.547,33176.004,35283.79,29138.047,27000.092,30236.205,23341.098,22512.223,22494.51,21407.98,21060.129,22815.193,21848.541,22778.434,27071.979,22105.547,24055.752,23718.977,22702.293,22755.43,23401.518,24097.9,22199.215,28349.227,31932.402,23525.182,23370.582,23687.916,22533.598
1167,129.0265_0.4811,129.0265257,0.48107556,22432.115,20539.955,21309.81,21217.512,22799.186,20293.312,21002.646,23030.434,21583.482,21934.393,20420.46,21337.92,21372.846,21511.941,19611.23,19661.893,20097.004,20309.297,22930.426,22012.586,21978.393,20923.264,18301.016,14325.654,21263.537,22146.457,23314.004,23416.646,20125.734,21557.543,22507.725,23488.668,22440.695
871,129.0267_0.3671,129.0267322,0.36705482,24064.803,19958.355,28559.512,27899.07,23358.83,26358.424,22211.145,23030.434,27000.092,22319.791,19608.703,21337.92,22494.51,21311.197,14747.307,22815.193,21368.822,20913.867,21403.605,22105.547,25322.303,21914.592,21333.488,22258.639,22677.59,25161.324,23314.004,25430.73,22786.508,23525.182,22531.453,23555.867,23361.182
1625,129.0274_1.0365,129.0273684,1.0364672,9353.45,8997.993,8991.047,9781.614,10752.767,9304.71,9816.939,9251.749,10245.894,11461.824,8774.18,10073.637,10817.596,9371.746,8599.669,10394.889,10033.921,11314.095,8335.251,10335.092,8671.775,10489.787,9051.067,9835.225,10585.126,9929.868,9250.063,10569.774,10148.6045,9021.081,10440.55,9154.196,9282.423
2525,129.0558_2.1945,129.0557531,2.194466,7950.71,8549.22,5948.6636,8048.33,5508.222,5281.86,5948.74,5091.614,5763.7197,8514.829,6944.8975,12576.739,9369.674,10908.009,13746.9,12516.489,13473.723,12956.225,7456.5625,7696.9834,5321.1445,8797.208,11107.729,10677.604,12121.82,7305,5925.8657,10137.724,8830.646,8913.465,7102.9346,9695.673,9372.542
728,130.0206_0.3173,130.0205702,0.31727132,23080.9,23402.66,32425.871,19832.324,27321.795,NA,23745.525,27973.127,20585.182,26367.137,25731.951,21529.703,21616.37,24403.814,23803.953,22447.143,19603.082,22421.988,28900.83,23212.293,22345.002,21589.973,25576.197,23008.031,22335.965,21805.44,19355.75,40716.543,24672.523,22341.404,24089.842,26513.416,22540.982
1009,130.0221_0.4793,130.0220671,0.4793369,20734.771,20550.219,20855.822,22090.889,17590.916,20805.408,19313.855,20273.107,23459.668,21303.69,20997.43,22559.346,22544.271,20030.162,13441.163,16876.537,21822.145,20368.33,21223.535,21667.375,18564.049,23053.465,17854.432,21611.396,21214.47,18509.773,20544.938,23094.318,19839.158,19446.643,23310.21,19101.611,20793.475
1204,130.0225_0.6229,130.0224905,0.6229079,14536.8545,14540.49,12077.634,12672.273,16290.969,12969.394,15034.927,15983.81,15120.471,16457.941,14550.59,13994.621,17201.363,15552.315,15514.876,13202.645,13116.047,15495.798,14674.946,14646.698,12605.989,14543.245,14869.862,13463.037,14428.721,14550.505,14707.687,14599.231,14036.526,14917.447,14358.642,15518.582,13465.589
1627,130.0227_1.0291,130.0226763,1.0290514,7992.1523,7623.3916,7752.512,8390.644,9808.47,7355.8403,7274.3037,9053.079,7850.9727,7892.349,6814.964,10390.132,7817.769,8966.741,7997.944,7823.86,7902.3335,7625.161,6721.7085,9447.043,7692.8774,10072.29,7902,9266.838,7933.8203,7252.81,7258.3564,8677.225,7317.1123,8318.121,7641.063,8152.0938,8566.141
717,130.0227_0.3054,130.022685,0.3054075,31771.678,36298.44,33837.516,30571.94,32097.465,38550.7,39354.098,40489.83,36968.875,34565.938,38452.438,15472.087,12490.416,9977.206,12570.709,14161.99,10602.35,12284.125,19144.904,31088.146,22934.334,31980.396,11976.906,17020.53,10889.252,30347.807,28130.717,28300.219,39363.734,21557.91,30428.096,22099.299,27106.662
1223,130.9981_0.6289,130.998086,0.628933,32253.53,32378.748,32228.285,32748.113,37118.934,31697.115,30436.186,32126.654,32328.994,31941.607,31899.088,31325.484,33665.625,28568.814,33862.094,34037.035,34336.59,35219.805,29732.16,34242.07,33214.39,33658.855,30640.176,33879.246,33547.566,32274.717,31145.586,31101.152,32829.023,32042.19,32691.9,31154.016,33633.348
1058,131.0344_0.4711,131.0343915,0.47109324,50318.52,46306.613,42708.05,47618.86,48315.32,44082.066,45184.043,46732.855,52003.188,47913.15,44987.637,49196.11,55405.363,51714.992,40060.996,55427.676,55835.496,53894.504,50312.14,47656.51,49368.062,52708.9,45569.97,47861.06,43147.08,49432.086,44319.59,45246.105,47090.344,42844.824,48490.91,50385.098,58311.812
2033,131.035_1.7432,131.0350399,1.7431985,108439.04,106614.99,100192.336,94760.055,102273.875,95383.95,104537.6,93311.81,94250,94905.64,95521.74,138166.16,147896.84,118013.04,146064.08,144976.3,149820.3,155950.98,101396.016,104240.45,100582.99,105398.77,163748.06,142555.72,162878.95,103457.414,102963.31,105775.625,111793.32,96222.61,108281.03,104828.58,108976.64
2032,131.0434_1.7452,131.0434288,1.7451671,7887.0015,7720.4844,9044.399,6586.946,7862.524,6527.767,7753.9473,7515.979,7176.146,7407.191,7871.86,11586.392,10190.461,8655.533,10497.248,12661.152,12240.157,10484.684,7094.689,8386.366,8512.021,8169.5796,10959.725,11127.619,11346.313,7958.3843,7886.088,9779.511,8535.123,8298.677,7947.003,7765.3135,7677.502
2845,131.0714_2.3515,131.0714098,2.3515074,1525.6854,NA,NA,1295.3097,NA,NA,1256.9342,1108.1907,1659.4911,1285.6666,NA,68554.586,77155.86,65053.59,64008.168,73078.08,69158.336,76642.7,16057.879,14733.694,16922.002,18292.041,71689.32,63625.938,68641.53,19667.078,18961.25,16426.107,17906.092,15820.853,15177.034,15551.209,17394.35
3315,131.0714_2.5701,131.0714139,2.570056,1766.7485,1654.2534,1838.1248,1765.82,2120.178,1406.7072,2095.5505,2254.6177,2251.5876,2045.7822,1411.0667,19723,17316.824,11406.268,17436.5,16544.076,18075.994,17372.18,3546.9846,4356.6714,4253.983,4101.519,18907.059,16809.713,17144.39,4858.5293,4980.367,4887.167,4466.013,5121.294,3970.2432,4034.9102,4126.821
3788,131.0714_3.0302,131.0714139,3.0302317,41475.125,38170.46,37631.887,39811.17,34488.29,36309.918,37024.332,37640.965,34886.375,36447.895,38616.79,30342.322,38735.61,30421.68,32640.562,39077.848,30649.79,41200.438,37479.96,37672.84,38101.99,33077.324,32148.627,33324.01,37739.945,32520.547,35656.785,31902.066,35514.8,33222.24,34464.17,40766.855,37010.22
1288,132.9696_0.7141,132.9696017,0.7141179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7745.472,7201.2393,3836.5486,6439.8394,7198.5576,4839.8887,4905.9067,1401.1388,2350.684,1275.3413,2292.4043,3030.4165,3694.3286,5564.1245,1205.8148,2040.8336,1643.017,1566.6401,1426.5294,1560.9116,2090.9512,1216.352
788,133.0133_0.3672,133.0132846,0.36719292,507339.2,309784.16,6598947,7013226.5,7018131.5,3362329.5,6800488.5,6598449,6913869.5,7218056.5,6776404,6634872,6852960,6838091.5,6873289,6785609.5,6959276.5,7088776,6851016.5,7121695.5,6990057,7154136.5,6932341.5,6813714,7052735.5,6836509.5,6910592.5,7115240.5,7179921,6750674,6916700.5,6822722,7314084
1340,133.0142_0.7621,133.0142455,0.76209795,237875.92,207952.98,215925.73,208337.94,226050.9,199631.56,219209.9,225523.12,227939.3,231172.69,213422.56,212905.36,233146.78,191194.9,184671.66,204126.42,182849.17,200019.25,204380.17,194160.16,233251.17,208735.83,195643.31,194705.39,204128.97,206511.28,192549.56,209825.3,215650.94,208831.61,210378.84,214481.55,224166.38
1540,133.0143_0.9193,133.0142587,0.91926587,146534.48,146923.17,152141.08,151387.64,139889.42,145521.81,151126.1,149302.53,144008.75,145340.12,146312.03,121526.4,129020.37,114508.04,117176.27,128178.86,116903.89,126444.83,138914.73,130404.13,140405.72,137678.4,127565.78,127495.125,117875.8,137741.48,129764.12,146429.53,142650.88,142152.52,143594.47,143530.66,128057.81
1831,133.0143_1.5273,133.0142907,1.5273246,72521.555,86505.33,79732.195,78469.99,79856.62,84643.664,83358.984,77514.79,75660.74,71403.03,81407.984,64615.652,73138.72,67727.16,69246.33,67648.086,68226.27,71087.4,76498.09,74271.48,76724.88,74317.23,75422.16,65947.37,75746.05,69407.16,69354.87,71530.73,74665.27,72363.97,74002.04,73905.83,70726.82
944,133.0147_0.3722,133.0146954,0.37222394,7387303,6813809.5,6825600,7298371,7345935,6892274,6819574,6654551.5,7171608.5,7312924,6890062.5,6784143.5,6852960,6652377.5,6873289,6957558.5,6959276.5,7088776,7029049.5,7133013.5,6983663,7230668,7033126,6942528,7049659.5,7075267.5,7212143,7115240.5,7252977.5,7049465,6916700.5,6990189,7314084
1124,133.0209_0.4699,133.0209029,0.46986312,66256.34,63106.945,58761.85,53154.754,58496.13,58869.79,58035.324,59416.754,55901.84,51714.08,54440.074,64052.35,66606.914,58366.492,44695.242,59469.72,67009.62,60056.492,59939.92,67376.26,53029.062,58338.266,63195.504,61072.254,60105.668,63368.414,56542.902,56730.535,63335.523,65046.406,60643.332,62912.824,64480.4
1318,133.0223_0.7556,133.0223336,0.75558555,16429.691,14600.458,14632.224,14769.312,15918.124,14184.676,15931.087,15547.735,16395.92,13850.485,16190.433,15100.66,15994.893,13812.376,13387.133,15513.432,13760.447,14941.354,15317.1,15769.833,16525.754,14061.119,15310.202,14445.347,14520.86,14984.6455,15305.759,13813.3955,16090.898,14021.808,16246.664,14579.167,16993.242
1556,133.0224_0.9214,133.0224483,0.92140263,12114.838,11564.425,12069.345,10950.593,11097.189,11561.773,11823.56,11750.439,11405.001,10983.999,11433.094,8478.621,9672.982,8956.004,10115.329,8510.137,9305.233,9814.548,11367.89,10873.079,10911.665,10587.802,9449.982,10493.504,11176.104,11058.018,10681.639,10865.668,11079.614,11625.23,11060.902,11122.881,9885.511
987,133.0406_0.4428,133.0406366,0.442837,158049.42,157340.84,132626.9,153422.66,132797.4,165154.16,117802.84,167382.1,165152.23,175082.48,151355.8,75518.664,163195.23,184382.73,115451.305,130243,147301.3,137516.38,144469.75,126164.73,152305.73,134311.1,106129.266,125050.48,127737.5,131449.1,119920.99,174528.03,116131.516,155784.8,98101.11,143827.81,147568.61
687,133.0414_0.323,133.0413863,0.32302177,129461.89,130818.13,153685.22,184187.31,88311.62,169716.44,110878.93,154437.08,100214.6,166829.3,177567.16,2562.1099,4686.686,1825.8214,5414.809,1117.9062,1171.8936,1582.2963,45008.242,139585.8,155309.28,135313.22,1195.6235,2387.6943,2402.045,118809.4,143541.11,133551.38,156145.86,87343,162706.66,163249.53,176173.28
1304,133.0505_0.6894,133.0505434,0.6894197,7740.153,6250.412,6976.038,6648.208,7314.3003,6637.3135,7713.187,7103.5933000000005,6044.606,6313.681,5961.3633,7118.247,9426.929,6715.051,8413.08,10068.491,7712.2046,7438.7183000000005,6826.8066,6516.377,5329.953,7326.4556,7330.071,5854.3267,7873.92,8130.017,7853.8345,7023.9014,6658.006,7432.872,6666.2583,5544.7837,7982.6963
1619,133.0506_1.0344,133.0506435,1.0343808,32299.363,30433.223,30772.807,28157.115,31799.531,31977.441,29040.676,34846.305,26262.8,29680.613,34576.824,83124.96,81226.82,64069.75,75539.19,80217.85,74804.45,81959.53,43522.312,44444.93,38701.1,43191.566,75916.34,79198.13,87916.95,41275.727,38099.52,49873.926,43322.08,38837.94,40447.945,38967.59,44200.34
819,133.1535_0.3813,133.1534568,0.38130578,11778.094,9086.907,7523.07,9692.521,10819.231,8628.039,8709.978,7993.7163,11222.053,9436.629,8124.3306,6796.7056,7882.1353,7518.8047,11189.706,8460.395,8816.976,9102.113,8762.37,12056.06,10271.137,10630.608,9455.655,9482.946,9846.759,10124.379,10203.269,8846.732,8680.436,9011.063,8695.47,9109.795,9396
785,134.0165_0.3797,134.0164883,0.37966552,317082.72,291107,254850.23,297361.44,305694.47,269343.25,272443.9,262747.34,296460.03,296435.38,272213.12,261318.1,281206.88,272964.8,261413.27,289358.72,281836.34,280255.2,273676.34,305222.94,274465.25,298571.75,290573.12,299779.1,280946.9,275967.75,292357,282732.9,288322.7,288042.8,281654.16,281007.47,305842.12
940,134.0173_0.3814,134.0173001,0.38135678,317082.72,291107,263553.12,301850.6,305694.47,282508.62,271586.44,263824.56,296460.03,304263.62,263741.3,262099.06,281206.88,272964.8,275544.97,277604.22,281836.34,273912.5,275411.28,305222.94,275656.9,309958.66,291014.53,299779.1,280946.9,278668.94,294905.5,297832.66,286489.7,288042.8,281654.16,281007.47,305842.12
1274,134.0176_0.7554,134.0175659,0.7553535,11850.507,11427.846,11373.574,10301.845,12290.226,10228.716,11479.83,11397.344,13878.359,11462.564,12553.764,11937.197,12857.127,9680.92,11087.864,10155.246,9411.876,10553.11,11259.583,10891.892,14345.25,10582.024,11637.936,9325.823,10262.207,12205.16,10391.923,11160.749,11289.667,11562.605,10598.74,10608.581,11205.986
1545,134.0176_0.9175,134.0176292,0.9174632,8345.271,7885.993,7554.008,8605.061,8172.4688,10150.455,8305.556,8300.296,9761.572,7691.1035,8075.36,8167.978,6911.721,7172.1714,6717.493,6899.615,6828.5625,7677.5283,6794.486,7089.1826,7702.723,8044.9546,6364.4136,7476.2104,7759.013,7331.5938,7080.3203,7434.9414,7701.4805,8823.828,7539.2744,8366.895,7110.799
742,134.025_0.3857,134.0250447,0.3857099,22745.258,21481.242,20601.342,23509.75,23318.246,20490.666,21203.104,19265.998,21425.525,21828.309,21038.508,19071.494,19674.768,19574.695,20122.2,21270.506,20098.914,20644.584,22268.57,21318.756,22089.904,23081.29,20835.78,20375.729,21218.74,20934.162,22371.734,21496.752,21522.795,21412.643,21102.363,20558.656,20950.713
1813,134.0472_1.5589,134.0472082,1.558943,13296.921,22017.277,23995.037,19072.127,14592.016,26956.418,22240.838,23132.592,18094.219,15021.413,20257.432,1369.8025,1453.7245,1577.5115,2012.0234,1808.3201,NA,2319.6096,15643.041,16989.588,15616.177,13882.44,2282.4124,3423.302,3631.0886,17420.863,15876.0625,14631.697,11807.542,14891.555,15009.558,17955.27,13943.95
948,135.0181_0.3827,135.0181429,0.3826961,80637.71,69147.42,67758.32,73918.22,75977.24,69609.49,65775.9,66880.086,75533.14,77737.77,66767.95,66210.33,72677.484,73043.78,67038.03,68567.04,70259.484,71997.8,71658.91,75873.59,71718.02,75884.39,70649.24,71095.61,67975.12,71369.766,71555.8,73587.2,76819.945,74803.07,71797.73,72453.67,81627.44
2428,137.0245_2.145,137.0244691,2.1449661,34753.85,17061.865,17369.232,40197.734,32704.01,15646.0205,17013.262,14626.752,31908.492,32930.21,17062.672,76152.625,76822.42,78906.63,77377.34,80987.39,45976.902,41432.76,32274.348,38527.37,35063.75,35183.543,35410.63,31411.398,34421.957,33939.254,31926.086,36884.684,31391.28,36328.14,35009.074,36788.45,35873.707
1994,137.0245_1.6923,137.0244849,1.692251,40538.113,52493.72,53389.926,51202.37,48812.22,50276.934,55492.62,50231.36,46091.625,46481.832,55746.066,30451.87,28190.291,28948.15,27842.414,36176.477,31190.475,36522.125,41474.035,43637.684,42858.703,40356.65,32171.678,28462.818,30910.756,42275.652,44854.02,36975.12,40500.074,46919.05,40050.234,41433.168,42416.758
4280,139.0401_3.8511,139.0401021,3.851098,2687.1016,1329.3619,2451.098,2024.4097,2528.403,1310.6353,2400.447,2123.173,2773.3145,3053.7507,1819.2158,36661.8,31120.734,42715.38,39760.152,35537.656,23360.6,28023.705,12590.142,9908.655,9801.419,9845.123,29800.604,23922.852,30990.762,9872.534,9079.416,14107.474,9473.708,10842.8955,9166.92,9788.237,12001.232
2052,142.0332_1.7694,142.0332201,1.7693839,13731.838,14720.124,15571.653,13004.846,13651.997,12520.038,12735.612,10550.323,14096.115,14585.565,11821.935,1630.9136,2832.025,3892.9817,2517.1235,2995.6187,2123.0627,2087.5027,11115.579,12026.4,9828.386,11358.457,3406.238,2706.1445,2576.1284,11663.853,10426.408,10404.361,7972.482,11725.065,9672.311,11470.153,13047.602
1527,142.0509_0.8979,142.0509276,0.89788014,60953.63,54103.26,53110.71,55380.184,51279.316,60216.234,53665.785,53713.836,56528.355,58278.96,53408.273,48877.33,45420.273,39321.5,47430.723,44841.84,47863.59,53403.25,53321.895,57252.27,49743.887,61062.47,47131.277,50233.63,50881.645,56510.934,53322.04,56626.5,54023.824,53027.73,53558.523,51640.64,62315.625
1903,142.051_1.5761,142.0509872,1.5761027,3984.0112,2462.381,3477.1018,5708.3574,5944.6963,3268.5378,3544.8774,3126.2542,4615.1694,4084.76,2704.0999,11136.619,10426.355,8689.094,10324.597,11356.531,11290.821,9811.97,5060.2134,6698.5273,5417.5713,5827.5444,12594.898,9186.083,10903.412,5504.138,6607.883,6109.0874,8718.016,4797.661,5700.321,5477.7065,4483.166
530,143.0328_0.325,143.032763,0.32502648,54847.59,53777.92,33555.9,39982.633,70720.664,NA,58800.883,61979.23,62020.09,68543.555,57286.996,39957.074,39735.793,38839.01,41165.406,37454.023,40997.08,41835.78,50067.867,40431.516,54072.566,54155.51,45742.973,42309.48,39941.84,35209.406,37169.664,42607.094,61720.582,54724.52,59569.855,54792.168,58955.78
4012,143.0714_3.2474,143.0713887,3.247435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12445.254,10243.963,14281.891,12216.286,10396.542,20805.445,24332.066,3315.7322,3825.0344,3645.0823,4430.2656,19061.893,18644.543,19398.94,4186.533,4329.515,4588.7207,4900.0244,3493.6592,5495.6616,2881.1282,3619.4453
3292,143.0714_2.6454,143.0714407,2.645359,1458.8542,1567.8931,2069.0347,1359.3472,1787.4799,1838.244,2267.8528,1990.7032,NA,NA,NA,6557.4917,6646.744,4334.2104,7066.442,7376.127,10490.495,9897.309,1856.4355,1940.0748,2276.0771,2492.9922,10724.281,10407.37,10641.404,1791.6528,1857.808,2143.4497,2276.3577,2207.7463,2866.4548,2467.0322,2411.7808
1694,144.0666_1.1017,144.0665712,1.1016631,1477.7609,2080.4963,1556.8892,1486.2345,1156.8247,2150.2344,2426.741,1371.1888,1522.0487,1122.025,2241.222,5269.854,8293.635,3452.382,4089.9048,5986.0767,3998.9646,5650.9014,2628.2607,3978.1672,2371.613,3153.925,3852.312,5256.344,5031.226,2527.7566,2161.1582,2720.5703,2330.9429,2718.073,2157.596,1950.2535,2248.2424
1891,144.0667_1.5753,144.066719,1.5753164,2065.2937,1947.515,1397.0404,NA,NA,1502.4432,1155.452,NA,1522.713,2520.571,1593.0385,9315.798,9106.711,7519.455,11685.749,8024.3604,6977.2812,6828.0635,2310.204,3378.2615,2936.805,3063.273,8248.176,6513.2144,7736.031,2848.066,2771.2688,2447.2166,2974.0889,2223.5776,2122.3186,3643.2842,3421.8596
753,145.0125_0.3651,145.0125255,0.36509672,6455.1367,19248.395,10531.513,9076.192,13987.059,NA,21578.93,7554.368,31878.559,14930.926,23614.102,25873.379,31041.012,30169.299,32053.992,26094.545,32478.752,31999.707,25353.336,28506.324,26273.303,30535.75,32722.424,21318.256,35817.336,17128.504,23406.191,22638.855,31461.47,26794.025,26685.938,26330.06,28482.783
1128,145.0136_0.5034,145.0136162,0.50343895,59291.08,46670.793,44543.98,49882.332,47727.117,44532.203,41039.87,43619.367,47050.137,51305.05,42300.254,41127.03,40302.105,45699.312,42538.94,41787.285,51792.85,47443.312,50588,54302.02,51601.633,62245.617,31703.836,39660.61,45077.25,57559.332,59258.543,54102.94,65562.7,48878.65,53442.098,54699.246,65754.14
1899,145.0142_1.6178,145.0142261,1.6178184,13962.998,17846.357,14801.613,14250.892,13883.066,17489.744,14779.586,14980.158,16233.949,17159.518,13695.614,11900.535,11142.852,9942.927,10513.034,11872.502,12959.784,10040.556,11984.58,13565.945,11789.562,13905.237,10433.71,10358.666,12433.264,12868.208,15273.996,13603.24,14293.081,11747.42,13799.677,15131.338,14831.813
